5.41443	0.0910646
5.41226	0.0912793
5.41006	0.091206
5.47489	0.103505
5.78386	0.547534
6.04759	1.00586
6.10656	0.599082
6.05547	0.987396
5.61264	3.23381
4.10027	5.06569
2.94487	5.81239
2.03635	6.26692
-0.280658	6.58184
-3.34312	5.67358
-5.74365	3.21709
-6.57986	-0.125696
-6.67657	-0.636477
-6.90219	-0.651593
-6.93141	-0.653466
-6.86185	-0.645952
-6.71123	-0.633435
-6.75541	-0.636762
-6.8683	-0.644667
-6.67368	-0.629868
-6.4851	-0.641868
-6.32242	-0.622228
-6.18556	-0.612103
-6.42972	-0.631606
-6.32039	-0.618304
-6.11293	-0.597938
-5.91268	-0.580866
-5.67104	-0.557571
-5.43526	-0.534505
-5.18145	-0.512596
-4.94745	-0.493709
-4.60296	-0.46404
-4.57117	-0.461891
-4.67073	-0.471002
-4.75468	-0.478324
-4.72667	-0.108095
-4.47697	1.18684
-3.48442	3.04728
-1.52725	4.36754
0.725666	4.56738
0.790185	4.46986
0.804292	4.55742
0.841122	4.74935
0.849085	4.79364
0.850902	4.80541
-0.509508	4.87804
-2.61204	4.8128
-3.76644	4.07021
-4.95838	2.53889
-5.51115	-0.568551
-5.78546	-1.34544
-6.31126	-1.8002
-6.73622	-1.90469
-6.74484	-2.01619
-6.29753	-1.88545
-5.77269	-1.73689
-5.31849	-1.60443
-4.89671	-1.48177
-4.51608	-1.3745
-4.29945	-1.30785
-4.27168	-1.30122
-4.24435	-1.29407
-4.17529	-1.27554
-4.07807	-1.24532
-3.88355	-1.18874
-3.83709	-1.17623
-3.9331	-1.2039
-3.9264	-1.20205
-3.85321	-1.18117
-3.52772	-1.08905
-4.03164	-1.23207
-4.81064	-1.45317
-5.41608	-1.62508
-5.69814	-1.70423
-5.33793	-1.60326
-4.78014	-1.44435
-4.61744	-1.39768
-4.12079	-1.25781
-5.0135	-1.51049
-5.65076	-1.69155
-6.01304	-1.79409
-6.04177	-1.81078
-5.77855	-2.51774
-5.95926	-2.04973
-5.69098	-1.96589
-6.29174	-2.16585
-6.33039	-2.17987
-6.27985	-2.15747
-6.26082	-2.1503
-6.11649	-2.10064
-5.9309	-2.04112
-5.82014	-2.00476
-5.68708	-1.95529
-5.58988	-1.92499
-5.56202	-1.91689
-5.54662	-1.91335
-5.50757	-1.90085
-5.49193	-1.89626
-5.54076	-1.91452
-5.63184	-1.94943
-5.86329	-2.01847
-5.89984	-2.03182
-5.8996	-2.03206
-6.13123	-1.106
-6.0761	1.37946
-4.7262	4.06031
-2.1569	5.84552
0.80079	6.1789
1.00957	6.1539
1.00971	6.16493
0.993308	6.08128
1.04499	6.36682
1.0815	6.57004
1.00313	6.14855
1.12452	6.82978
1.15019	6.97221
1.13051	6.96739
-0.25725	7.05294
-3.11499	6.33299
-5.79229	4.03209
-7.03631	0.544987
-7.01059	-0.852055
-7.02108	-0.737002
-7.03846	0.541638
-6.99543	0.543572
-6.85625	0.527484
-6.71366	0.513028
-6.52528	0.48387
-6.49986	0.474206
-6.50064	0.470698
-6.58259	0.475285
-6.61088	0.476482
-6.58338	0.476247
-6.45036	0.463191
-6.31335	0.453048
-6.06099	0.433451
-5.92787	0.427653
-5.87079	0.4174
-5.9766	0.420184
-5.98547	0.426144
-6.12046	0.436168
-6.22161	0.472336
-6.10747	1.27074
-5.48326	2.82218
-3.9954	4.68329
-2.04643	5.80319
-0.130119	6.15059
0.00677306	6.23468
0.0028164	6.20219
0.000956275	6.18975
0.00342351	6.35967
0.00730983	6.64071
0.00979472	6.82017
0.0112024	6.92888
-0.715185	6.94665
-3.63297	5.98418
-6.13411	3.1764
-6.93347	0.0857924
-6.50748	-2.71308
-4.8275	-5.19312
-3.87104	-5.8791
-3.77892	-5.74859
-3.71839	-5.64914
-3.6197	-5.50221
-3.51107	-5.34143
-3.36917	-5.12868
-3.27248	-4.98828
-3.32141	-5.05737
-3.41413	-5.1935
-3.43091	-5.21868
-3.54934	-5.11951
-3.72859	-4.98807
-4.67749	-4.10867
-5.45922	-2.8794
-5.83035	-1.76208
-5.90076	-1.49623
-6.08549	0.0636033
-5.6167	2.33944
-4.22125	4.37976
-2.1051	5.70533
0.151235	6.07765
0.203572	6.21459
0.197069	6.14593
0.177396	5.76941
0.162961	5.47214
0.206777	6.45044
-0.0508136	6.678
-1.44977	6.68512
-4.37218	5.26362
-6.57853	1.88457
-6.49897	-2.13998
-4.75784	-4.91707
-4.69951	-4.84638
-4.68975	-4.8325
-4.70503	-4.83857
-4.55812	-4.69322
-4.40393	-4.54457
-4.2429	-4.38434
-4.17394	-4.31364
-4.09877	-4.23988
-4.22616	-4.36766
-4.3317	-4.46986
-4.32848	-4.46655
-4.32848	-4.37183
-5.23176	-3.22128
-5.9939	-0.929407
-5.79022	1.8091
-4.19659	4.37725
-1.49228	5.87568
0.796561	6.03984
0.793344	6.17516
0.78778	6.14159
