5.41521	0.0912626
5.41295	0.0912507
5.41082	0.0913333
5.41036	0.0913702
5.45546	0.187675
5.07385	2.0075
3.55398	4.13659
4.17315	3.50768
5.353	1.02136
5.51772	0.308256
5.54257	0.313312
5.54078	0.313852
5.65562	0.319606
5.83365	0.327033
5.83895	0.327804
5.61844	0.318844
5.26982	0.304983
4.86101	0.290375
4.69523	0.279123
4.6182	0.275676
4.76295	0.28127
4.87313	0.285105
5.04495	0.292132
5.20639	0.29877
5.12175	0.295453
5.01299	0.534017
4.35982	2.52692
2.49197	4.37846
0.621212	4.99816
0.645323	5.03743
0.689977	5.33766
0.724669	5.56737
0.748006	5.72055
0.760414	5.80116
0.752035	5.73986
0.679423	5.21658
0.630536	4.89275
1.16165	4.78385
2.83571	4.02309
4.37721	2.24889
4.91883	0.107601
5.12592	0.0240314
5.42537	0.0241199
5.44376	0.00825063
5.33662	-0.821725
5.45507	-0.828035
5.37422	-0.814627
5.12131	-0.770972
4.98837	-0.751187
4.83104	-0.724731
4.70206	-0.705565
4.55081	-0.681787
4.62114	-0.69168
4.71313	-0.706851
4.78034	-0.60897
4.90366	-0.288651
4.76896	1.17678
3.74301	3.17719
3.31328	3.5876
1.86399	4.54141
1.65448	4.81756
1.19168	5.14695
1.24129	5.3438
1.28739	5.53158
1.30477	5.59605
1.29192	5.54232
1.23173	5.29851
1.18032	4.93476
1.39238	4.67207
2.35083	4.25695
3.50012	3.36178
4.72776	1.04782
4.66275	-1.26004
4.86502	-1.42649
4.64772	-2.71273
4.83959	-2.81695
4.77017	-2.77592
4.54907	-2.63965
4.39659	-2.54678
4.40266	-2.54765
4.48725	-2.5986
4.33716	-2.50614
4.14809	-2.39462
4.43044	-2.00715
4.76192	-1.00469
4.73559	0.998688
3.77425	2.99906
1.95003	4.40908
0.921561	4.81574
0.963149	5.00748
1.03582	5.34442
1.08555	5.57905
1.09367	5.6144
