4.11111	0.0906865
3.9023	0.0910073
4.90514	0.0905559
5.43508	0.0906795
5.60808	0.0905706
5.60365	0.0900602
5.45427	0.0897768
5.30969	0.0893396
5.18149	0.0889461
5.04852	0.0849249
4.91317	0.0866446
4.88977	0.0673135
4.89282	-0.00502473
4.89634	-0.0581749
4.8829	0.00550284
4.88393	0.047196
4.95043	0.0182691
4.95156	-0.139166
4.95376	-0.208825
4.95801	-0.194597
4.95903	-0.201721
5.06922	-0.126663
5.26695	0.0811275
5.28784	0.018186
5.29522	-0.218028
5.29817	-0.26648
5.23778	-0.299795
5.20579	-0.160884
5.09567	-0.104956
5.09618	-0.0723593
5.43865	-0.0880372
5.68418	-0.0972518
5.75537	-0.098743
5.75474	-0.0970574
5.75467	-0.0992794
5.75224	-0.0956733
5.71806	-0.0970289
5.6195	-0.0956008
5.51663	0.12421
5.50999	0.238085
5.51221	-0.0940479
5.31961	-1.46225
4.58471	-3.08299
3.93698	-3.88638
3.6642	-4.15053
3.6644	-4.14486
3.57552	-4.04117
3.76744	-4.26628
3.88037	-4.39849
4.08492	-4.40845
5.28335	-2.90127
5.70725	-0.720672
5.72273	-0.580345
5.72063	-0.586075
5.71897	-0.587479
5.76863	-0.595005
5.79846	-0.0695385
5.78859	0.231601
5.78823	0.230758
5.7847	0.230829
5.78378	0.230245
5.78091	0.230292
5.77865	0.230773
5.7765	0.230504
5.77483	0.230589
5.77262	0.230117
5.77029	0.230778
5.76795	0.230988
5.76602	0.230926
5.76359	0.2308
5.76207	0.230248
5.7593	0.230304
5.75684	0.230937
5.75446	0.230579
5.75581	0.230495
5.74824	0.230283
5.7458	0.230525
5.74331	0.230418
5.73951	0.23029
5.52025	0.225607
5.3383	0.222508
5.22492	0.218759
5.2318	0.21936
5.22969	0.220827
5.19393	0.218676
5.19313	0.218531
5.19522	0.219922
5.19313	0.189931
5.00105	-1.41042
4.03711	-3.26821
4.03306	-3.23884
4.05789	-3.257
3.95964	-3.17261
4.55572	-3.67152
4.89418	-3.95333
5.10891	-4.13324
5.11519	-4.13854
4.88168	-3.94426
4.81337	-3.88524
4.65006	-3.74742
4.39733	-3.52251
4.21232	-3.36606
4.24693	-3.39536
4.36328	-3.49738
4.99877	-2.5178
5.5771	-0.199283
5.82785	-0.140772
6.17112	-0.155732
6.32911	-0.164161
6.33877	-0.165945
6.30157	-0.205189
5.90261	-1.89587
4.51554	-4.19616
4.53611	-4.92811
4.55788	-4.9328
4.44456	-4.75897
4.3382	-4.64915
4.40788	-4.72531
4.31824	-4.62448
4.17665	-4.46101
3.94459	-4.20113
3.86556	-4.11428
4.01982	-4.12019
4.84874	-3.05667
5.71763	-0.369931
5.93945	-0.122949
6.29054	-0.137145
6.5149	-0.147443
6.6024	-0.152458
6.58379	-0.535667
5.70643	-3.324
4.03845	-5.25254
3.99716	-5.16083
3.8598	-4.97249
3.76011	-4.82788
3.66757	-4.69273
3.57493	-4.56833
3.53417	-4.50107
3.63356	-4.63947
3.48972	-4.45159
3.59605	-4.59243
3.46342	-4.41628
3.70072	-4.20174
5.03007	-2.4592
5.59769	-0.0851685
5.8978	-0.105594
6.22403	-0.120589
6.39611	-0.128846
6.41054	-0.130526
6.38916	-0.520614
5.58692	-3.13922
4.34542	-4.7446
3.86605	-5.1569
3.65423	-5.30855
3.47442	-5.35988
3.37161	-5.1737
3.20333	-4.89773
3.02422	-4.61143
3.31353	-4.42036
3.56995	-4.3352
4.8756	-2.7992
5.61685	-0.214721
5.88851	0.134672
6.22533	0.135613
6.45059	0.136029
6.55258	0.135576
6.53566	0.0964394
6.30731	-1.70857
4.56099	-4.67772
3.81359	-5.31565
3.69641	-5.12057
3.56647	-4.93555
3.48324	-4.80563
3.40705	-4.68926
3.43698	-4.72409
3.36818	-4.63474
3.25568	-4.47365
3.44377	-4.44646
4.61991	-3.18667
5.57781	-0.607404
5.69493	-0.502917
6.07382	-0.54296
6.195	-0.557171
6.19231	-0.558419
6.24593	-0.564681
6.28189	-0.56875
6.1844	-0.678709
5.56929	-2.76881
3.93916	-4.80974
3.88184	-4.76157
3.75815	-4.75475
3.62242	-4.57837
3.41019	-4.29762
3.43053	-4.31902
3.48681	-4.39077
3.51147	-4.42187
3.32481	-4.17763
3.83986	-3.71327
5.12851	-1.49127
5.56159	-0.278987
5.63469	-0.284243
6.02151	-0.312358
6.30778	-0.333446
6.4545	-0.34372
6.42912	-0.651264
5.63917	-3.15169
4.00792	-5.06647
3.86655	-4.8561
3.70621	-4.64542
3.55096	-4.44044
3.46629	-4.33099
3.45441	-4.31333
3.90098	-3.99412
5.24947	-1.8976
5.65042	-0.199626
6.03138	-0.222226
6.31379	-0.237433
