5.42042 0.0912063
5.41822 0.0912324
5.41596 0.0913287
5.41384 0.0911867
5.41166 0.0912458
5.40945 0.0912124
5.40719 0.091273
5.40505 0.0912636
5.40284 0.0912432
5.5329  0.158842
5.71926 1.69837
5.10095 3.63438
4.70428 4.15808
2.93292 5.5763
0.0222131 6.691
-2.68795  6.36217
-5.67096  4.09166
-6.86004  0.718291
-7.06067  -0.393754
-7.03387  -0.388704
-6.87218  -0.379182
-6.69041  -0.367351
-6.5955 -0.360193
-6.42469  -0.352839
-6.16389  -0.336478
-5.83551  -0.321779
-5.70155  -0.317619
-5.87844  -0.327763
-5.80083  -0.325483
-5.81557  -0.325377
-5.96899  -0.332106
-5.66401  -0.287068
-4.86362  0.211898
-4.62402  0.319808
-4.62327  0.319234
-4.62278  0.318579
-5.10708  0.359528
-5.31619  0.158847
-5.33693  -0.1926
-5.37112  -0.183537
-5.39545  0.0944748
-5.10836  1.38018
-4.10612  3.34017
-2.02232  4.89062
0.6308  5.2534
1.06329 5.33969
1.04367 5.26276
1.2263  5.92244
1.20348 5.84051
1.16794 5.68575
1.11362 5.4482
1.05904 5.20497
1.15889 5.6543
1.023 5.04608
1.03059 5.07581
1.13045 5.52662
1.27909 6.39231
0.552822  6.67516
-1.30127  6.85639
-4.60686  5.23128
-6.85431  1.26815
-6.2851 -3.01399
-6.20055  -3.18233
-6.24314  -3.20074
-6.29078  -3.2228
-6.28504  -3.21926
-6.1378 -3.13956
-5.97059  -3.05345
-5.79434  -2.96296
-5.58548  -2.85725
-5.2844 -2.70885
-5.20632  -2.66982
-5.21325  -2.67192
-5.35697  -2.74671
-5.52526  -2.82906
-5.72162  -2.49747
-6.03546  -1.1261
-5.89851  0.891905
-5.46733  1.38915
-4.72722  2.87886
-2.91756  4.70729
-0.79987  5.47954
-0.525472 5.51373
0.682678  5.49773
0.722033  5.82423
0.764225  6.15933
0.804388  6.45589
0.843496  6.73873
0.863365  6.88724
0.510869  6.9595
-2.39789  6.55473
-5.9137 3.7054
-6.90034  -1.03758
-6.57128  -2.33511
-6.37046  -2.25655
-6.62951  -2.34214
-6.52094  -2.30539
-6.42433  -2.27061
-6.29765  -2.22426
-6.08104  -2.15123
-5.82754  -2.06458
-5.54477  -1.97006
-5.48136  -1.94811
-5.55731  -1.97177
-5.7852 -2.05303
-5.8625 -2.07859
-5.77033  -2.04721
-5.64977  -2.00727
-5.83778  -1.42195
-5.70469  -0.888637
-5.69009  -0.87399
-5.74308  0.413252
-4.69363  3.3317
-1.59945  5.52752
1.06811 5.62456
1.06471 5.3639
1.15539 5.80292
1.22248 6.12198
1.27996 6.39344
1.34942 6.71713
1.38686 6.89212
1.40185 6.96199
0.151021  7.10162
-2.94905  6.46013
-5.82351  4.06361
-7.08812  0.41885
-6.28068  -3.3109
-5.03441  -5.01413
-4.95378  -4.93575
-4.92837  -4.90806
-4.84302  -4.81614
-4.79016  -4.77087
-4.65919  -4.64247
-4.48044  -4.47225
-4.21872  -4.22362
-4.10663  -4.12425
-4.17963  -4.18009
-4.0461 -4.05157
-3.87363  -3.88263
-4.2103 -4.20904
-4.04383  -4.04874
-3.78575  -3.7707
-3.79919  -3.78305
-4.03856  -3.26815
-4.54493  -1.82651
-4.48266  0.0852235
-4.33483  1.00566
-3.93644  1.98658
-1.94908  3.95368
-0.853917 4.81453
-0.870207 5.13737
0.52397 5.33573
1.24389 5.51463
1.28667 5.71984
1.4092  5.84913
1.41124 5.77626
